anio,mes,dpto,prov,dist,cultivo,sup_cosechada,produccion_t,rendimiento_kgha,precio_chacra,altitud,temp_max,temp_min,temp_media,amplitud_termica,riesgo_helada,humedad,precipitacion
2024,9,ICA,CHINCHA,ALTO_LARAN,FRIJOL_GRANO_VERDE,2.0,5.56,2780.0,3.5,47,19.1,14.1,16.6,5.0,0,85.8,1.2
2024,9,ICA,CHINCHA,ALTO_LARAN,HO_LAN_TAO,3.5,34.2,9771.4,7.5,47,19.1,14.1,16.6,5.0,0,85.8,1.2
2024,9,ICA,CHINCHA,ALTO_LARAN,MAIZ_AMARILLO_DURO,28.0,258.6,9235.7,1.25,47,19.1,14.1,16.6,5.0,0,85.8,1.2
2024,9,ICA,CHINCHA,ALTO_LARAN,MAIZ_CHOCLO,2.0,17.85,8925.0,1.7,47,19.1,14.1,16.6,5.0,0,85.8,1.2
2024,9,ICA,CHINCHA,ALTO_LARAN,PALLAR_GRANO_VERDE,7.0,33.25,4750.0,2.3,47,19.1,14.1,16.6,5.0,0,85.8,1.2
2024,9,ICA,CHINCHA,ALTO_LARAN,PAPA,0.5,11.85,23700.0,0.85,47,19.1,14.1,16.6,5.0,0,85.8,1.2
2024,9,ICA,CHINCHA,ALTO_LARAN,ZAPALLO,6.3,210.11,33350.8,1.5,47,19.1,14.1,16.6,5.0,0,85.8,1.2
2024,9,ICA,PALPA,RIO_GRANDE,MAIZ_AMARILLO_DURO,15.0,150.0,10000.0,1.25,325,30.5,11.5,21.0,19.0,0,76.1,0.0
2024,9,ICA,PALPA,RIO_GRANDE,MAIZ_MORADO,5.0,26.5,5300.0,2.0,325,30.5,11.5,21.0,19.0,0,76.1,0.0
2024,9,ICA,PALPA,RIO_GRANDE,MELON,6.0,240.0,40000.0,1.5,325,30.5,11.5,21.0,19.0,0,76.1,0.0
2024,9,ICA,PALPA,RIO_GRANDE,PAPA,39.0,1560.0,40000.0,1.2,325,30.5,11.5,21.0,19.0,0,76.1,0.0
2024,9,ICA,PALPA,RIO_GRANDE,PAPRIKA,42.0,189.0,4500.0,10.0,325,30.5,11.5,21.0,19.0,0,76.1,0.0
2024,9,ICA,PALPA,RIO_GRANDE,PEPINO,7.0,280.0,40000.0,1.5,325,30.5,11.5,21.0,19.0,0,76.1,0.0
2024,9,ICA,PALPA,RIO_GRANDE,SANDIA,7.0,280.0,40000.0,1.25,325,30.5,11.5,21.0,19.0,0,76.1,0.0
2024,9,ICA,PISCO,HUANCANO,MAIZ_AMARILLO_DURO,2.0,16.0,8000.0,1.35,1005,26.8,14.1,20.4,12.7,0,68.4,0.0
2024,9,ICA,PISCO,HUMAY,CAMOTE,4.0,106.0,26500.0,0.85,293,22.8,0.0,11.4,22.8,1,89.4,0.0
2024,9,ICA,PISCO,HUMAY,CEBOLLA,1.0,39.11,39110.0,1.0,293,22.8,0.0,11.4,22.8,1,89.4,0.0
2024,9,ICA,PISCO,HUMAY,FRIJOL_GRANO_SECO,18.0,35.6,1977.8,6.5,293,22.8,0.0,11.4,22.8,1,89.4,0.0
2024,9,ICA,PISCO,HUMAY,MAIZ_AMARILLO_DURO,327.0,2893.3,8848.0,1.35,293,22.8,0.0,11.4,22.8,1,89.4,0.0
2024,9,ICA,PISCO,HUMAY,PALLAR_GRANO_SECO,3.0,5.76,1920.0,5.5,293,22.8,0.0,11.4,22.8,1,89.4,0.0
2024,9,ICA,PISCO,HUMAY,TOMATE,7.0,546.7,78100.0,1.5,293,22.8,0.0,11.4,22.8,1,89.4,0.0
2024,9,LA_LIBERTAD,OTUZCO,CHARAT,ARVEJA_GRANO_SECO,20.0,20.0,1000.0,4.0,1501,28.6,16.0,22.3,12.6,0,82.1,14.2
2024,9,LA_LIBERTAD,OTUZCO,CHARAT,CHOCHO_O_TARHUI_GRANO_SECO,4.0,5.6,1400.0,6.09,1501,28.6,16.0,22.3,12.6,0,82.1,14.2
2024,9,LA_LIBERTAD,OTUZCO,CHARAT,HABA_GRANO_SECO,4.0,6.0,1500.0,3.5,1501,28.6,16.0,22.3,12.6,0,82.1,14.2
2024,9,LA_LIBERTAD,OTUZCO,CHARAT,LENTEJA_GRANO_SECO,5.0,6.0,1200.0,4.5,1501,28.6,16.0,22.3,12.6,0,82.1,14.2
2024,9,LA_LIBERTAD,OTUZCO,CHARAT,MAIZ_AMILACEO,16.0,24.0,1500.0,3.91,1501,28.6,16.0,22.3,12.6,0,82.1,14.2
2024,9,LA_LIBERTAD,OTUZCO,CHARAT,TRIGO,17.0,34.0,2000.0,2.3,1501,28.6,16.0,22.3,12.6,0,82.1,14.2
2024,9,LA_LIBERTAD,OTUZCO,CHARAT,YUCA,3.0,36.0,12000.0,1.2,1501,28.6,16.0,22.3,12.6,0,82.1,14.2
2024,9,LA_LIBERTAD,PACASMAYO,GUADALUPE,CEBOLLA,11.0,660.0,60000.0,0.78,117,25.7,14.4,20.0,11.3,0,83.5,0.0
2024,9,LA_LIBERTAD,PACASMAYO,GUADALUPE,MAIZ_CHALA,28.0,1920.0,68571.4,0.15,117,25.7,14.4,20.0,11.3,0,83.5,0.0
2024,9,LA_LIBERTAD,PACASMAYO,GUADALUPE,SANDIA,10.0,300.0,30000.0,0.65,117,25.7,14.4,20.0,11.3,0,83.5,0.0
2024,9,LA_LIBERTAD,PACASMAYO,GUADALUPE,ZARANDAJA_GRANO_SECO,12.0,24.0,2000.0,3.0,117,25.7,14.4,20.0,11.3,0,83.5,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,ARVEJA_GRANO_SECO,15.0,18.6,1240.0,3.04,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,ARVEJA_GRANO_SECO,15.0,18.6,1240.0,3.04,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,AVENA_FORRAJERA,9.0,122.0,13555.6,0.4,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,AVENA_FORRAJERA,9.0,122.0,13555.6,0.4,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,CEBADA_GRANO,200.0,368.0,1840.0,2.0,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,CEBADA_GRANO,200.0,368.0,1840.0,2.0,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,CEBOLLA_CHINA,11.5,183.7,15973.9,1.5,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,CEBOLLA_CHINA,11.5,183.7,15973.9,1.5,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,CHOCHO_O_TARHUI_GRANO_SECO,205.0,246.0,1200.0,6.0,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,CHOCHO_O_TARHUI_GRANO_SECO,205.0,246.0,1200.0,6.0,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,COL,1.5,23.65,15766.7,1.2,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,COL,1.5,23.65,15766.7,1.2,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,COL_CHINA,0.8,12.9,16125.0,1.7,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,COL_CHINA,0.8,12.9,16125.0,1.7,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,HABA_GRANO_SECO,42.0,57.0,1357.1,3.91,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,HABA_GRANO_SECO,42.0,57.0,1357.1,3.91,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,LECHUGA,1.0,15.5,15500.0,1.5,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,LECHUGA,1.0,15.5,15500.0,1.5,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,PAPA,100.0,2220.0,22200.0,2.17,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,PAPA,100.0,2220.0,22200.0,2.17,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,RABANO,1.0,12.8,12800.0,1.5,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,RABANO,1.0,12.8,12800.0,1.5,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,ROCOTO,0.5,4.55,9100.0,3.2,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,ROCOTO,0.5,4.55,9100.0,3.2,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,TRIGO,245.0,368.0,1502.0,3.04,4092,15.7,2.5,9.1,13.2,1,84.0,0.0
2024,9,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,TRIGO,245.0,368.0,1502.0,3.04,3186,21.3,8.7,15.0,12.6,0,56.4,25.9
2024,9,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,CEBADA_GRANO,241.0,434.0,1800.8,1.74,2892,23.8,7.2,15.5,16.6,0,77.8,26.4
2024,9,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,CHOCHO_O_TARHUI_GRANO_SECO,38.0,46.0,1210.5,5.2,2892,23.8,7.2,15.5,16.6,0,77.8,26.4
2024,9,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,PAPA,26.0,599.0,23038.5,2.57,2892,23.8,7.2,15.5,16.6,0,77.8,26.4
2024,9,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,CHOCHO_O_TARHUI_GRANO_SECO,60.0,90.0,1500.0,5.2,2708,24.3,11.4,17.8,12.9,0,67.0,16.7
2024,9,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,PAPA,14.0,277.0,19785.7,2.17,2708,24.3,11.4,17.8,12.9,0,67.0,16.7
2024,9,LAMBAYEQUE,CHICLAYO,ETEN,ARVEJA_GRANO_VERDE,1.0,2.5,2500.0,2.4,13,21.5,15.8,18.6,5.7,0,84.8,0.0
2024,9,LAMBAYEQUE,CHICLAYO,ETEN,BETARRAGA,1.0,9.0,9000.0,0.9,13,21.5,15.8,18.6,5.7,0,84.8,0.0
2024,9,LAMBAYEQUE,CHICLAYO,ETEN,CAMOTE,9.0,103.0,11444.4,0.7,13,21.5,15.8,18.6,5.7,0,84.8,0.0
2024,9,LAMBAYEQUE,CHICLAYO,ETEN,CEBOLLA,8.0,142.0,17750.0,0.9,13,21.5,15.8,18.6,5.7,0,84.8,0.0
2024,9,LAMBAYEQUE,CHICLAYO,ETEN,MAIZ_CHOCLO,2.0,23.0,11500.0,2.12,13,21.5,15.8,18.6,5.7,0,84.8,0.0
2024,9,LAMBAYEQUE,CHICLAYO,ETEN,TOMATE,6.0,150.0,25000.0,0.9,13,21.5,15.8,18.6,5.7,0,84.8,0.0
2024,9,LAMBAYEQUE,CHICLAYO,ETEN,ZANAHORIA,7.0,125.0,17857.1,0.92,13,21.5,15.8,18.6,5.7,0,84.8,0.0
2024,9,LAMBAYEQUE,CHICLAYO,OYOTUN,YUCA,13.0,104.0,8000.0,1.0,187,27.2,14.4,20.8,12.8,0,85.5,5.0
2024,9,LAMBAYEQUE,CHICLAYO,SANA,CAMOTE,19.0,153.9,8100.0,0.8,87,28.2,14.8,21.5,13.4,0,76.5,1.5
2024,9,LAMBAYEQUE,CHICLAYO,SANA,MAIZ_AMARILLO_DURO,155.0,1280.0,8258.1,1.35,87,28.2,14.8,21.5,13.4,0,76.5,1.5
2024,9,LAMBAYEQUE,CHICLAYO,SANA,ZAPALLO,5.0,100.0,20000.0,0.8,87,28.2,14.8,21.5,13.4,0,76.5,1.5
2024,9,LAMBAYEQUE,CHICLAYO,CAYALTI,CAMOTE,3.0,45.0,15000.0,0.8,90,27.3,12.8,20.0,14.5,0,87.9,0.0
2024,9,LAMBAYEQUE,CHICLAYO,CAYALTI,MAIZ_AMARILLO_DURO,40.0,328.0,8200.0,1.15,90,27.3,12.8,20.0,14.5,0,87.9,0.0
2024,9,LAMBAYEQUE,CHICLAYO,CAYALTI,YUCA,5.0,65.0,13000.0,1.0,90,27.3,12.8,20.0,14.5,0,87.9,0.0
2024,9,LAMBAYEQUE,FERRENAFE,INCAHUASI,ARVEJA_GRANO_SECO,10.0,11.0,1100.0,2.4,3052,18.0,8.0,13.0,10.0,0,68.4,26.5
2024,9,LAMBAYEQUE,FERRENAFE,INCAHUASI,PAPA,25.0,170.0,6800.0,0.9,3052,18.0,8.0,13.0,10.0,0,68.4,26.5
2024,9,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,PALTA,477.0,50.0,104.8,2.5,78,28.8,14.7,21.8,14.1,0,79.7,2.3
2024,9,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,MAIZ_AMARILLO_DURO,41.0,223.0,5439.0,1.38,180,22.5,13.8,18.2,8.7,0,88.6,0.0
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CEBOLLA,37.0,3210.0,86756.8,1.1,59,29.5,15.4,22.4,14.1,0,84.3,0.7
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CEBOLLA,37.0,3210.0,86756.8,1.1,211,30.0,14.2,22.1,15.8,0,69.6,0.8
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,MAIZ_AMARILLO_DURO,10.0,60.0,6000.0,1.48,59,29.5,15.4,22.4,14.1,0,84.3,0.7
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,MAIZ_AMARILLO_DURO,10.0,60.0,6000.0,1.48,211,30.0,14.2,22.1,15.8,0,69.6,0.8
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PALTA,4254.0,295.0,69.3,2.45,59,29.5,15.4,22.4,14.1,0,84.3,0.7
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PALTA,4254.0,295.0,69.3,2.45,211,30.0,14.2,22.1,15.8,0,69.6,0.8
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PAPRIKA,30.0,115.0,3833.3,4.5,59,29.5,15.4,22.4,14.1,0,84.3,0.7
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PAPRIKA,30.0,115.0,3833.3,4.5,211,30.0,14.2,22.1,15.8,0,69.6,0.8
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,YUCA,4.0,68.0,17000.0,1.0,59,29.5,15.4,22.4,14.1,0,84.3,0.7
2024,9,LAMBAYEQUE,LAMBAYEQUE,OLMOS,YUCA,4.0,68.0,17000.0,1.0,211,30.0,14.2,22.1,15.8,0,69.6,0.8
2024,9,LAMBAYEQUE,LAMBAYEQUE,SAN_JOSE,MAIZ_CHALA,29.0,1798.0,62000.0,0.15,18,22.5,15.7,19.1,6.8,0,82.3,0.0
2024,9,PIURA,AYABACA,AYABACA,ARVEJA_GRANO_SECO,101.0,61.0,604.0,2.6,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,ARVEJA_GRANO_SECO,101.0,61.0,604.0,2.6,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,CAMOTE,15.0,60.0,4000.0,1.0,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,CAMOTE,15.0,60.0,4000.0,1.0,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,FRIJOL_GRANO_SECO,63.0,38.0,603.2,4.5,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,FRIJOL_GRANO_SECO,63.0,38.0,603.2,4.5,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,MAIZ_AMARILLO_DURO,43.0,38.0,883.7,1.3,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,MAIZ_AMARILLO_DURO,43.0,38.0,883.7,1.3,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,MAIZ_AMILACEO,129.0,101.0,782.9,2.6,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,MAIZ_AMILACEO,129.0,101.0,782.9,2.6,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,MANI,2.0,2.0,1000.0,4.2,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,MANI,2.0,2.0,1000.0,4.2,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,PAPA,20.0,300.0,15000.0,1.1,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,PAPA,20.0,300.0,15000.0,1.1,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,TOMATE,3.0,15.0,5000.0,2.0,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,TOMATE,3.0,15.0,5000.0,2.0,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,TRIGO,32.0,32.0,1000.0,2.2,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,TRIGO,32.0,32.0,1000.0,2.2,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,AYABACA,YUCA,9.0,31.0,3444.4,1.8,1988,25.7,13.8,19.8,11.9,0,65.1,17.5
2024,9,PIURA,AYABACA,AYABACA,YUCA,9.0,31.0,3444.4,1.8,2648,23.5,10.5,17.0,13.0,0,66.2,19.2
2024,9,PIURA,AYABACA,FRIAS,ARVEJA_GRANO_SECO,70.0,63.0,900.0,3.5,3080,17.8,7.0,12.4,10.8,0,76.5,0.0
2024,9,PIURA,AYABACA,FRIAS,FRIJOL_GRANO_SECO,100.0,100.0,1000.0,4.5,3080,17.8,7.0,12.4,10.8,0,76.5,0.0
2024,9,PIURA,AYABACA,PAIMAS,MAIZ_AMILACEO,20.0,17.0,850.0,3.0,603,30.6,15.7,23.2,14.9,0,73.5,1.4
2024,9,PIURA,AYABACA,PAIMAS,YUCA,1.0,3.0,3000.0,1.5,603,30.6,15.7,23.2,14.9,0,73.5,1.4
2024,9,PIURA,HUANCABAMBA,HUANCABAMBA,ARVEJA_GRANO_VERDE,10.0,20.0,2000.0,3.0,1959,25.6,14.4,20.0,11.2,0,61.0,14.4
2024,9,PIURA,HUANCABAMBA,HUANCABAMBA,PAPA,89.0,952.0,10696.6,0.81,1959,25.6,14.4,20.0,11.2,0,61.0,14.4
2024,9,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,ARVEJA_GRANO_SECO,20.0,16.0,800.0,3.0,2974,17.5,7.1,12.3,10.4,0,81.1,30.8
2024,9,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,PAPA,75.0,695.0,9266.7,0.81,2974,17.5,7.1,12.3,10.4,0,81.1,30.8
2024,9,PIURA,HUANCABAMBA,HUARMACA,AJO,9.0,45.0,5000.0,14.0,2171,21.6,13.7,17.6,7.9,0,65.3,13.4
2024,9,PIURA,HUANCABAMBA,HUARMACA,CAMOTE,5.0,50.0,10000.0,0.5,2171,21.6,13.7,17.6,7.9,0,65.3,13.4
2024,9,PIURA,HUANCABAMBA,HUARMACA,PAPA,85.0,701.0,8247.1,2.25,2171,21.6,13.7,17.6,7.9,0,65.3,13.4
2024,9,PIURA,HUANCABAMBA,HUARMACA,YUCA,15.0,195.0,13000.0,1.5,2171,21.6,13.7,17.6,7.9,0,65.3,13.4
2024,9,PIURA,HUANCABAMBA,HUARMACA,ZARANDAJA_GRANO_SECO,5.0,3.0,600.0,2.0,2171,21.6,13.7,17.6,7.9,0,65.3,13.4
2024,9,PIURA,HUANCABAMBA,SONDORILLO,PAPA,47.0,625.0,13297.9,0.8,1917,26.9,14.9,20.9,12.0,0,63.2,11.8
2024,9,PIURA,MORROPON,CHULUCANAS,MAIZ_AMARILLO_DURO,10.0,51.0,5100.0,1.8,89,32.4,15.8,24.1,16.6,0,71.4,1.8
2024,9,PIURA,MORROPON,CHALACO,ARVEJA_GRANO_SECO,130.0,117.0,900.0,4.0,2290,22.4,9.8,16.1,12.6,0,81.7,11.3
2024,9,PIURA,MORROPON,CHALACO,FRIJOL_GRANO_SECO,158.0,158.0,1000.0,5.0,2290,22.4,9.8,16.1,12.6,0,81.7,11.3
2024,9,PIURA,MORROPON,SALITRAL,SOYA,30.0,81.0,2700.0,2.5,153,32.3,16.3,24.3,16.0,0,63.1,0.7
2024,9,PIURA,SECHURA,SECHURA,"FRIJOL_CAUPI,CHICLAYO,CASTILLA,CHILENO_GV",3.0,6.0,2000.0,3.6,10,27.4,17.0,22.2,10.4,0,77.3,0.0
2024,9,PIURA,SECHURA,SECHURA,MAIZ_AMARILLO_DURO,14.0,70.0,5000.0,1.7,10,27.4,17.0,22.2,10.4,0,77.3,0.0
2024,9,SAN_MARTIN,MOYOBAMBA,JEPELACIO,ARROZ,20.0,163.0,8150.0,1.51,1057,28.3,17.7,23.0,10.6,0,85.5,136.5
2024,9,SAN_MARTIN,MOYOBAMBA,JEPELACIO,CANA_DE_AZUCAR_(ALCOHOL),6.6,680.0,103030.3,0.03,1057,28.3,17.7,23.0,10.6,0,85.5,136.5
2024,9,SAN_MARTIN,MOYOBAMBA,JEPELACIO,FRIJOL_GRANO_SECO,8.0,7.0,875.0,7.3,1057,28.3,17.7,23.0,10.6,0,85.5,136.5
2024,9,SAN_MARTIN,MOYOBAMBA,JEPELACIO,MAIZ_AMARILLO_DURO,5.0,18.0,3600.0,1.42,1057,28.3,17.7,23.0,10.6,0,85.5,136.5
2024,9,SAN_MARTIN,MOYOBAMBA,JEPELACIO,TOMATE,3.0,30.0,10000.0,1.8,1057,28.3,17.7,23.0,10.6,0,85.5,136.5
2024,9,SAN_MARTIN,MOYOBAMBA,JEPELACIO,YUCA,3.0,47.0,15666.7,1.1,1057,28.3,17.7,23.0,10.6,0,85.5,136.5
2024,9,SAN_MARTIN,MOYOBAMBA,SORITOR,ARROZ,10.0,81.0,8100.0,1.51,852,19.8,11.5,15.6,8.3,0,52.4,93.0
2024,9,SAN_MARTIN,MOYOBAMBA,SORITOR,CANA_DE_AZUCAR_(ALCOHOL),2.0,180.0,90000.0,0.02,852,19.8,11.5,15.6,8.3,0,52.4,93.0
2024,9,SAN_MARTIN,MOYOBAMBA,SORITOR,FRIJOL_GRANO_SECO,4.0,3.7,925.0,7.5,852,19.8,11.5,15.6,8.3,0,52.4,93.0
2024,9,SAN_MARTIN,MOYOBAMBA,SORITOR,MAIZ_AMARILLO_DURO,4.0,15.0,3750.0,1.4,852,19.8,11.5,15.6,8.3,0,52.4,93.0
2024,9,SAN_MARTIN,MOYOBAMBA,SORITOR,YUCA,4.0,63.0,15750.0,1.12,852,19.8,11.5,15.6,8.3,0,52.4,93.0
2024,9,SAN_MARTIN,BELLAVISTA,ALTO_BIAVO,ARROZ,90.0,707.0,7855.6,1.3,282,36.4,21.3,28.8,15.1,0,82.0,137.5
2024,9,SAN_MARTIN,BELLAVISTA,ALTO_BIAVO,CANA_DE_AZUCAR_(ALCOHOL),0.25,20.0,80000.0,0.5,282,36.4,21.3,28.8,15.1,0,82.0,137.5
2024,9,SAN_MARTIN,BELLAVISTA,ALTO_BIAVO,FRIJOL_GRANO_SECO,3.0,2.34,780.0,8.0,282,36.4,21.3,28.8,15.1,0,82.0,137.5
2024,9,SAN_MARTIN,BELLAVISTA,ALTO_BIAVO,MANI,4.0,6.0,1500.0,8.0,282,36.4,21.3,28.8,15.1,0,82.0,137.5
2024,9,SAN_MARTIN,BELLAVISTA,ALTO_BIAVO,TOMATE,1.0,8.0,8000.0,3.0,282,36.4,21.3,28.8,15.1,0,82.0,137.5
2024,9,SAN_MARTIN,BELLAVISTA,ALTO_BIAVO,YUCA,1.0,14.0,14000.0,0.63,282,36.4,21.3,28.8,15.1,0,82.0,137.5
2024,9,SAN_MARTIN,BELLAVISTA,BAJO_BIAVO,ARROZ,1000.0,7890.0,7890.0,1.4,255,37.3,22.6,30.0,14.7,0,73.6,0.0
2024,9,SAN_MARTIN,BELLAVISTA,BAJO_BIAVO,FRIJOL_GRANO_SECO,5.0,4.0,800.0,8.0,255,37.3,22.6,30.0,14.7,0,73.6,0.0
2024,9,SAN_MARTIN,BELLAVISTA,BAJO_BIAVO,MANI,4.0,6.0,1500.0,8.0,255,37.3,22.6,30.0,14.7,0,73.6,0.0
2024,9,SAN_MARTIN,BELLAVISTA,BAJO_BIAVO,TOMATE,0.5,4.0,8000.0,3.0,255,37.3,22.6,30.0,14.7,0,73.6,0.0
2024,9,SAN_MARTIN,BELLAVISTA,BAJO_BIAVO,YUCA,1.0,14.0,14000.0,0.63,255,37.3,22.6,30.0,14.7,0,73.6,0.0
2024,9,SAN_MARTIN,BELLAVISTA,SAN_PABLO,ARROZ,365.0,2865.0,7849.3,1.45,270,23.5,13.3,18.4,10.2,0,89.0,21.1
2024,9,SAN_MARTIN,BELLAVISTA,SAN_PABLO,CANA_DE_AZUCAR_(ALCOHOL),2.0,80.0,40000.0,0.5,270,23.5,13.3,18.4,10.2,0,89.0,21.1
2024,9,SAN_MARTIN,BELLAVISTA,SAN_PABLO,FRIJOL_GRANO_SECO,2.0,1.8,900.0,9.0,270,23.5,13.3,18.4,10.2,0,89.0,21.1
2024,9,SAN_MARTIN,BELLAVISTA,SAN_PABLO,MANI,5.0,5.5,1100.0,8.0,270,23.5,13.3,18.4,10.2,0,89.0,21.1
2024,9,SAN_MARTIN,BELLAVISTA,SAN_PABLO,TOMATE,2.0,16.0,8000.0,3.0,270,23.5,13.3,18.4,10.2,0,89.0,21.1
2024,9,SAN_MARTIN,BELLAVISTA,SAN_PABLO,YUCA,6.0,84.0,14000.0,0.71,270,23.5,13.3,18.4,10.2,0,89.0,21.1
